accident_year,incurred_date,claim_id,policy_id,development_month,incurred_loss,development_date
2024,2024-04-09,1,5700.0,3,3.0696528614364564,2024-07-09
2024,2024-04-09,1,5700.0,0,1.740807017283537,2024-04-09
2024,2024-04-09,1,5158.0,18,4.888090557081711,2025-10-09
2024,2024-04-09,1,5158.0,15,3.9872149097315783,2025-07-09
2024,2024-04-09,1,5158.0,12,3.7664190594512856,2025-04-09
2024,2024-04-09,1,5158.0,9,3.2734599410968164,2025-01-09
2024,2024-04-09,1,5158.0,6,2.546955688110776,2024-10-09
2024,2024-04-09,1,5158.0,3,1.621838178691953,2024-07-09
2024,2024-04-09,1,5158.0,0,0.9152300948847639,2024-04-09
2024,2024-04-09,1,6199.0,18,5.843947193494916,2025-10-09
2024,2024-04-09,1,6199.0,15,6.435961654817404,2025-07-09
2024,2024-04-09,1,6199.0,12,5.532068441881013,2025-04-09
2024,2024-04-09,1,6199.0,9,4.409315695464812,2025-01-09
2024,2024-04-09,1,6199.0,6,3.8947783459829375,2024-10-09
2024,2024-04-09,1,6199.0,3,2.555443990623513,2024-07-09
2024,2024-04-09,1,6199.0,0,1.2579239051132949,2024-04-09
2024,2024-04-09,1,1005.0,18,4.612980599645575,2025-10-09
2024,2024-04-09,1,1005.0,15,4.673952814845243,2025-07-09
2024,2024-04-09,1,1005.0,12,4.516161857292578,2025-04-09
2024,2024-04-09,1,1005.0,9,3.687179366097114,2025-01-09
2024,2024-04-09,1,1005.0,6,3.3331472962176103,2024-10-09
2024,2024-04-09,1,1005.0,3,2.068380443380906,2024-07-09
2024,2024-04-09,1,1005.0,0,1.0645543969461233,2024-04-09
2024,2024-04-09,1,7588.0,18,8.471752302094563,2025-10-09
2024,2024-04-09,1,7588.0,15,7.171107552917671,2025-07-09
2024,2024-04-09,1,7588.0,12,6.366558222133916,2025-04-09
2024,2024-04-09,1,7588.0,9,5.942906319714523,2025-01-09
2024,2024-04-09,1,7588.0,6,4.768481279985846,2024-10-09
2024,2024-04-09,1,7588.0,3,3.227046922615397,2024-07-09
2024,2024-04-09,1,7588.0,0,1.688503207526141,2024-04-09
2024,2024-04-09,1,7413.0,18,3.9046935357905426,2025-10-09
2024,2024-04-09,1,7413.0,15,4.374579967691343,2025-07-09
2024,2024-04-09,1,7413.0,12,4.22435440846775,2025-04-09
2024,2024-04-09,1,7413.0,9,4.207133741319819,2025-01-09
2024,2024-04-09,1,7413.0,6,3.970685365181385,2024-10-09
2024,2024-04-09,1,7413.0,3,3.3881814483841026,2024-07-09
2024,2024-04-09,1,7413.0,0,2.2335653893608804,2024-04-09
2024,2024-04-09,1,786.0,18,2.9233539163805182,2025-10-09
2024,2024-04-09,1,786.0,15,2.777171652231533,2025-07-09
2024,2024-04-09,1,786.0,12,2.1528465005659942,2025-04-09
2024,2024-04-09,1,786.0,9,1.694959105674341,2025-01-09
2024,2024-04-09,1,786.0,6,1.5055993943466879,2024-10-09
2024,2024-04-09,1,786.0,3,1.0066323409503806,2024-07-09
2024,2024-04-09,1,786.0,0,0.5257093186128187,2024-04-09
2024,2024-04-09,1,2221.0,18,10.87987514674175,2025-10-09
2024,2024-04-09,1,2221.0,15,11.05764366040579,2025-07-09
2024,2024-04-09,1,2221.0,12,9.018296672567155,2025-04-09
2024,2024-04-09,1,2221.0,9,8.151384054202842,2025-01-09
2024,2024-04-09,1,2221.0,6,6.063194743734467,2024-10-09
2024,2024-04-09,1,2221.0,3,4.535374228274176,2024-07-09
2024,2024-04-09,1,2221.0,0,2.7383208674894823,2024-04-09
2024,2024-04-09,1,6480.0,18,6.718018321279702,2025-10-09
2024,2024-04-09,1,6480.0,15,6.9661010248520245,2025-07-09
2024,2024-04-09,1,6480.0,12,6.211355112673232,2025-04-09
2024,2024-04-09,1,6480.0,9,5.558457706558822,2025-01-09
2024,2024-04-09,1,6480.0,6,4.456732928300823,2024-10-09
2024,2024-04-09,1,6480.0,3,2.8471040432345687,2024-07-09
2024,2024-04-09,1,6480.0,0,1.6957845675598882,2024-04-09
2024,2024-04-09,2,6480.0,18,9.627888032443272,2025-10-09
2024,2024-04-09,2,6480.0,15,10.384296692094614,2025-07-09
2024,2024-04-09,2,6480.0,12,11.49171431986082,2025-04-09
2024,2024-04-09,2,6480.0,9,10.154488813495108,2025-01-09
2024,2024-04-09,2,6480.0,6,10.235301856789864,2024-10-09
2024,2024-04-09,2,6480.0,3,7.9701511906774245,2024-07-09
2024,2024-04-09,2,6480.0,0,4.0271851296651935,2024-04-09
2024,2024-04-09,1,7101.0,18,5.966078067343864,2025-10-09
2024,2024-04-09,1,7101.0,15,6.299958743333759,2025-07-09
2024,2024-04-09,1,7101.0,12,6.728903796722171,2025-04-09
2024,2024-04-09,1,7101.0,9,6.847644665477419,2025-01-09
2024,2024-04-09,1,7101.0,6,6.845212755038695,2024-10-09
2024,2024-04-09,1,7101.0,3,5.319453944162089,2024-07-09
2024,2024-04-09,1,7101.0,0,2.5933284582665164,2024-04-09
2024,2024-04-09,2,7101.0,18,6.813151384681399,2025-10-09
2024,2024-04-09,2,7101.0,15,6.652128814674239,2025-07-09
2024,2024-04-09,2,7101.0,12,5.48551120376235,2025-04-09
2024,2024-04-09,2,7101.0,9,5.502210921580089,2025-01-09
2024,2024-04-09,2,7101.0,6,4.935608493788259,2024-10-09
2024,2024-04-09,2,7101.0,3,3.720001474241145,2024-07-09
2024,2024-04-09,2,7101.0,0,1.696624986716921,2024-04-09
2024,2024-04-09,1,7036.0,18,4.531147314184898,2025-10-09
2024,2024-04-09,1,7036.0,15,4.887647572233494,2025-07-09
2024,2024-04-09,1,7036.0,12,4.073861466719738,2025-04-09
2024,2024-04-09,1,7036.0,9,3.67124086039375,2025-01-09
2024,2024-04-09,1,7036.0,6,2.7261641820586697,2024-10-09
2024,2024-04-09,1,7036.0,3,2.271794800629918,2024-07-09
2024,2024-04-09,1,7036.0,0,1.2733019018616794,2024-04-09
2025,2025-04-17,1,2788.0,18,13.09514684313435,2026-10-17
2025,2025-04-17,1,2788.0,15,11.250621079517048,2026-07-17
2025,2025-04-17,1,2788.0,12,10.335030883203748,2026-04-17
2025,2025-04-17,1,2788.0,9,7.901308802011641,2026-01-17
2025,2025-04-17,1,2788.0,6,6.474167066111818,2025-10-17
2025,2025-04-17,1,2788.0,3,4.599615842238803,2025-07-17
2025,2025-04-17,1,2788.0,0,2.4525439781116374,2025-04-17
2025,2025-04-18,2,2788.0,18,10.080450087508531,2026-10-18
2025,2025-04-18,2,2788.0,15,8.646804750727394,2026-07-18
2025,2025-04-18,2,2788.0,12,9.496338826993675,2026-04-18
2025,2025-04-18,2,2788.0,9,9.477497419458725,2026-01-18
2025,2025-04-18,2,2788.0,6,9.553385128055464,2025-10-18
2025,2025-04-18,2,2788.0,3,6.210573250217379,2025-07-18
2025,2025-04-18,2,2788.0,0,3.1615221006339276,2025-04-18
2024,2024-04-09,1,2661.0,18,10.452268502503351,2025-10-09
2024,2024-04-09,1,2661.0,15,11.08460382676772,2025-07-09
2024,2024-04-09,1,2661.0,12,11.868434210703048,2025-04-09
2024,2024-04-09,1,2661.0,9,12.140145383162482,2025-01-09
2024,2024-04-09,1,2661.0,6,10.455524802442094,2024-10-09
2024,2024-04-09,1,2661.0,3,6.308081786166422,2024-07-09
2024,2024-04-09,1,2661.0,0,3.144987020570483,2024-04-09
2024,2024-04-09,2,2661.0,18,8.45393776330182,2025-10-09
2024,2024-04-09,2,2661.0,15,8.35320664175134,2025-07-09
2024,2024-04-09,2,2661.0,12,8.429867409308384,2025-04-09
2024,2024-04-09,2,2661.0,9,9.234193601362858,2025-01-09
2024,2024-04-09,2,2661.0,6,7.402263096875028,2024-10-09
2024,2024-04-09,2,2661.0,3,4.723675941718246,2024-07-09
2024,2024-04-09,2,2661.0,0,2.353409653404019,2024-04-09
2024,2024-04-09,3,2661.0,18,10.780321974486437,2025-10-09
2024,2024-04-09,3,2661.0,15,11.204676884128482,2025-07-09
2024,2024-04-09,3,2661.0,12,10.814354174534268,2025-04-09
2024,2024-04-09,3,2661.0,9,9.26175651337109,2025-01-09
2024,2024-04-09,3,2661.0,6,7.87155968765736,2024-10-09
2024,2024-04-09,3,2661.0,3,5.030715657752281,2024-07-09
2024,2024-04-09,3,2661.0,0,2.9893489700614797,2024-04-09
2024,2024-04-10,1,3842.0,18,8.857075708243077,2025-10-10
2024,2024-04-10,1,3842.0,15,7.690170219465062,2025-07-10
2024,2024-04-10,1,3842.0,12,7.829470542147362,2025-04-10
2024,2024-04-10,1,3842.0,9,7.001243013388893,2025-01-10
2024,2024-04-10,1,3842.0,6,5.502394833071361,2024-10-10
2024,2024-04-10,1,3842.0,3,3.374910843547729,2024-07-10
2024,2024-04-10,1,3842.0,0,1.633371176233794,2024-04-10
2024,2024-04-10,1,7363.0,18,6.573973414801982,2025-10-10
2024,2024-04-10,1,7363.0,15,6.698199139478769,2025-07-10
2024,2024-04-10,1,7363.0,12,6.78861059434618,2025-04-10
2024,2024-04-10,1,7363.0,9,5.59809375562559,2025-01-10
2024,2024-04-10,1,7363.0,6,4.021818561557659,2024-10-10
2024,2024-04-10,1,7363.0,3,2.7572459688140274,2024-07-10
2024,2024-04-10,1,7363.0,0,1.497078242392984,2024-04-10
2024,2024-04-10,1,6652.0,18,23.942832192580095,2025-10-10
2024,2024-04-10,1,6652.0,15,23.78491532624601,2025-07-10
2024,2024-04-10,1,6652.0,12,22.169148306938784,2025-04-10
2024,2024-04-10,1,6652.0,9,19.14177862958142,2025-01-10
2024,2024-04-10,1,6652.0,6,17.553871795534995,2024-10-10
2024,2024-04-10,1,6652.0,3,13.75559904280612,2024-07-10
2024,2024-04-10,1,6652.0,0,6.39426969908802,2024-04-10
2024,2024-04-10,1,2823.0,18,5.134771198095574,2025-10-10
2024,2024-04-10,1,2823.0,15,4.75533472886276,2025-07-10
2024,2024-04-10,1,2823.0,12,4.021797306102228,2025-04-10
2024,2024-04-10,1,2823.0,9,3.22766354460709,2025-01-10
2024,2024-04-10,1,2823.0,6,2.594470146435077,2024-10-10
2024,2024-04-10,1,2823.0,3,1.7274741411685306,2024-07-10
2024,2024-04-10,1,2823.0,0,0.8347692470443133,2024-04-10
2024,2024-04-10,1,7847.0,18,6.403960368654029,2025-10-10
2024,2024-04-10,1,7847.0,15,6.281985745260865,2025-07-10
2024,2024-04-10,1,7847.0,12,5.713987278820948,2025-04-10
2024,2024-04-10,1,7847.0,9,5.300138457296849,2025-01-10
2024,2024-04-10,1,7847.0,6,4.548006403226665,2024-10-10
2024,2024-04-10,1,7847.0,3,2.7366690306879606,2024-07-10
2024,2024-04-10,1,7847.0,0,1.3708371992318735,2024-04-10
2024,2024-04-10,1,5549.0,18,3.6460603609225863,2025-10-10
2024,2024-04-10,1,5549.0,15,2.7852925098447674,2025-07-10
2024,2024-04-10,1,5549.0,12,2.7565606906717477,2025-04-10
2024,2024-04-10,1,5549.0,9,2.6168158233725056,2025-01-10
2024,2024-04-10,1,5549.0,6,2.220574280255492,2024-10-10
2024,2024-04-10,1,5549.0,3,1.3200884822607082,2024-07-10
2024,2024-04-10,1,5549.0,0,0.6274075121235589,2024-04-10
2024,2024-04-10,1,7695.0,18,4.1188617899910485,2025-10-10
2024,2024-04-10,1,7695.0,15,4.127156857079793,2025-07-10
2024,2024-04-10,1,7695.0,12,3.777280373640533,2025-04-10
2024,2024-04-10,1,7695.0,9,3.6053499583055046,2025-01-10
2024,2024-04-10,1,7695.0,6,2.7615112649789135,2024-10-10
2024,2024-04-10,1,7695.0,3,1.8580017059613636,2024-07-10
2024,2024-04-10,1,7695.0,0,0.9688646383703182,2024-04-10
2024,2024-04-10,1,704.0,18,8.256252054954672,2025-10-10
2024,2024-04-10,1,704.0,15,7.508689798995889,2025-07-10
2024,2024-04-10,1,704.0,12,6.305372241285628,2025-04-10
2024,2024-04-10,1,704.0,9,5.219368341155542,2025-01-10
2024,2024-04-10,1,704.0,6,4.282371990006379,2024-10-10
2024,2024-04-10,1,704.0,3,3.2311099630333584,2024-07-10
2024,2024-04-10,1,704.0,0,1.5477020378498927,2024-04-10
2024,2024-04-10,2,704.0,18,7.235264627643848,2025-10-10
2024,2024-04-10,2,704.0,15,6.506084246877963,2025-07-10
2024,2024-04-10,2,704.0,12,6.411224844389702,2025-04-10
2024,2024-04-10,2,704.0,9,6.312852216697746,2025-01-10
2024,2024-04-10,2,704.0,6,5.925994298434539,2024-10-10
2024,2024-04-10,2,704.0,3,3.351789369565442,2024-07-10
2024,2024-04-10,2,704.0,0,1.5479322104073299,2024-04-10
2024,2024-04-10,3,704.0,18,8.495913563979817,2025-10-10
2024,2024-04-10,3,704.0,15,8.04092281775844,2025-07-10
2024,2024-04-10,3,704.0,12,7.78925715747231,2025-04-10
2024,2024-04-10,3,704.0,9,7.117972476242393,2025-01-10
2024,2024-04-10,3,704.0,6,6.608045666391659,2024-10-10
2024,2024-04-10,3,704.0,3,3.7001142126406252,2024-07-10
2024,2024-04-10,3,704.0,0,1.7949269500602627,2024-04-10
2024,2024-04-10,1,7550.0,18,4.408837166961145,2025-10-10
2024,2024-04-10,1,7550.0,15,3.8038672973792527,2025-07-10
2024,2024-04-10,1,7550.0,12,3.1912276495793983,2025-04-10
2024,2024-04-10,1,7550.0,9,3.0973952719474775,2025-01-10
2024,2024-04-10,1,7550.0,6,2.7473753159254763,2024-10-10
2024,2024-04-10,1,7550.0,3,1.680601522289087,2024-07-10
2024,2024-04-10,1,7550.0,0,0.7005727960877955,2024-04-10
2024,2024-04-10,1,9082.0,18,2.1077198754600626,2025-10-10
2024,2024-04-10,1,9082.0,15,1.9378027328049907,2025-07-10
2024,2024-04-10,1,9082.0,12,1.4914689617005892,2025-04-10
2024,2024-04-10,1,9082.0,9,1.5046487282044294,2025-01-10
2024,2024-04-10,1,9082.0,6,1.1585049608309428,2024-10-10
2024,2024-04-10,1,9082.0,3,0.7784141219991935,2024-07-10
2024,2024-04-10,1,9082.0,0,0.4062346870456159,2024-04-10
2024,2024-04-10,1,9003.0,18,4.884995854989702,2025-10-10
2024,2024-04-10,1,9003.0,15,5.19976246655379,2025-07-10
2024,2024-04-10,1,9003.0,12,4.593493475267355,2025-04-10
2024,2024-04-10,1,9003.0,9,3.9893543659996316,2025-01-10
2024,2024-04-10,1,9003.0,6,3.3679654332786875,2024-10-10
2024,2024-04-10,1,9003.0,3,2.1755824771346806,2024-07-10
2024,2024-04-10,1,9003.0,0,1.3071688945943882,2024-04-10
2024,2024-04-10,1,3570.0,18,9.047217825395277,2025-10-10
2024,2024-04-10,1,3570.0,15,8.725325820732943,2025-07-10
2024,2024-04-10,1,3570.0,12,8.732479742243813,2025-04-10
2024,2024-04-10,1,3570.0,9,8.852991375137929,2025-01-10
2024,2024-04-10,1,3570.0,6,6.972354047154753,2024-10-10
2024,2024-04-10,1,3570.0,3,5.303570192081302,2024-07-10
2024,2024-04-10,1,3570.0,0,2.3657960715272126,2024-04-10
2024,2024-04-10,2,3570.0,18,13.752855675319184,2025-10-10
2024,2024-04-10,2,3570.0,15,12.910968253851063,2025-07-10
2024,2024-04-10,2,3570.0,12,12.969125699899726,2025-04-10
2024,2024-04-10,2,3570.0,9,12.540348900354196,2025-01-10
2024,2024-04-10,2,3570.0,6,11.787622916006985,2024-10-10
2024,2024-04-10,2,3570.0,3,7.553446858407813,2024-07-10
2024,2024-04-10,2,3570.0,0,4.768610807320501,2024-04-10
2024,2024-04-10,1,2407.0,18,2.7976122764010247,2025-10-10
2024,2024-04-10,1,2407.0,15,2.258696018841777,2025-07-10
2024,2024-04-10,1,2407.0,12,1.8182711085673289,2025-04-10
2024,2024-04-10,1,2407.0,9,1.5335721890969107,2025-01-10
2024,2024-04-10,1,2407.0,6,1.3485821659993427,2024-10-10
2024,2024-04-10,1,2407.0,3,0.9254289434327563,2024-07-10
2024,2024-04-10,1,2407.0,0,0.4162535826677223,2024-04-10
2024,2024-04-11,1,8464.0,18,3.423493709597794,2025-10-11
2024,2024-04-11,1,8464.0,15,3.0617717911369517,2025-07-11
2024,2024-04-11,1,8464.0,12,2.9416571512035916,2025-04-11
2024,2024-04-11,1,8464.0,9,2.961856948096038,2025-01-11
2024,2024-04-11,1,8464.0,6,2.4168607600557444,2024-10-11
2024,2024-04-11,1,8464.0,3,1.5576871039280678,2024-07-11
2024,2024-04-11,1,8464.0,0,0.681048427690682,2024-04-11
2024,2024-04-11,1,559.0,18,4.4564051820655965,2025-10-11
2024,2024-04-11,1,559.0,15,4.598552334564994,2025-07-11
2024,2024-04-11,1,559.0,12,4.762591297631904,2025-04-11
2024,2024-04-11,1,559.0,9,4.821837151936439,2025-01-11
2024,2024-04-11,1,559.0,6,3.8548923985657986,2024-10-11
2024,2024-04-11,1,559.0,3,2.5085402439685818,2024-07-11
2024,2024-04-11,1,559.0,0,1.194835136543084,2024-04-11
2024,2024-04-11,1,4088.0,18,2.8283498923043147,2025-10-11
2024,2024-04-11,1,4088.0,15,3.0954237647026277,2025-07-11
2024,2024-04-11,1,4088.0,12,2.4863639455265365,2025-04-11
2024,2024-04-11,1,4088.0,9,2.1072483401106457,2025-01-11
2024,2024-04-11,1,4088.0,6,1.6486164716100609,2024-10-11
2024,2024-04-11,1,4088.0,3,1.2010345453139522,2024-07-11
2024,2024-04-11,1,4088.0,0,0.5363034396082652,2024-04-11
2024,2024-04-11,1,4938.0,18,4.2867144566874265,2025-10-11
2024,2024-04-11,1,4938.0,15,4.675485175917695,2025-07-11
2024,2024-04-11,1,4938.0,12,5.298120388248738,2025-04-11
2024,2024-04-11,1,4938.0,9,5.996697457011635,2025-01-11
2024,2024-04-11,1,4938.0,6,4.357114714711624,2024-10-11
2024,2024-04-11,1,4938.0,3,3.02527314067487,2024-07-11
2024,2024-04-11,1,4938.0,0,1.4010443437901952,2024-04-11
2024,2024-04-11,1,4190.0,18,2.9750045249949553,2025-10-11
2024,2024-04-11,1,4190.0,15,3.4117023132113387,2025-07-11
2024,2024-04-11,1,4190.0,12,3.467332948567319,2025-04-11
2024,2024-04-11,1,4190.0,9,3.074854386991209,2025-01-11
2024,2024-04-11,1,4190.0,6,2.4055333894648605,2024-10-11
2024,2024-04-11,1,4190.0,3,1.5615966637735639,2024-07-11
2024,2024-04-11,1,4190.0,0,1.0216272649294023,2024-04-11
2024,2024-04-11,1,841.0,18,4.1390691510471225,2025-10-11
2024,2024-04-11,1,841.0,15,3.872346817649307,2025-07-11
2024,2024-04-11,1,841.0,12,3.58969421943306,2025-04-11
2024,2024-04-11,1,841.0,9,3.6666607198494656,2025-01-11
2024,2024-04-11,1,841.0,6,2.725443859677453,2024-10-11
2024,2024-04-11,1,841.0,3,1.658411917085822,2024-07-11
2024,2024-04-11,1,841.0,0,0.7851942937908973,2024-04-11
2024,2024-04-11,1,3989.0,18,6.4522636496052215,2025-10-11
2024,2024-04-11,1,3989.0,15,5.693407286736579,2025-07-11
2024,2024-04-11,1,3989.0,12,5.792579127952086,2025-04-11
2024,2024-04-11,1,3989.0,9,5.916908668783156,2025-01-11
2024,2024-04-11,1,3989.0,6,4.420013329322312,2024-10-11
2024,2024-04-11,1,3989.0,3,3.33533246691835,2024-07-11
2024,2024-04-11,1,3989.0,0,2.00021024057779,2024-04-11
2024,2024-04-11,2,3989.0,18,10.600947508551,2025-10-11
2024,2024-04-11,2,3989.0,15,11.143130587276945,2025-07-11
2024,2024-04-11,2,3989.0,12,9.860092153020732,2025-04-11
2024,2024-04-11,2,3989.0,9,7.983736649006872,2025-01-11
2024,2024-04-11,2,3989.0,6,6.996903666731236,2024-10-11
2024,2024-04-11,2,3989.0,3,4.285511876940042,2024-07-11
2024,2024-04-11,2,3989.0,0,2.0241620213993885,2024-04-11
2024,2024-04-11,3,3989.0,18,7.456149707262117,2025-10-11
2024,2024-04-11,3,3989.0,15,7.002927216794292,2025-07-11
2024,2024-04-11,3,3989.0,12,6.453006978661626,2025-04-11
2024,2024-04-11,3,3989.0,9,5.7845903094645905,2025-01-11
2024,2024-04-11,3,3989.0,6,4.420818571817552,2024-10-11
2024,2024-04-11,3,3989.0,3,2.6736908034598486,2024-07-11
2024,2024-04-11,3,3989.0,0,1.27790452924593,2024-04-11
2024,2024-04-11,1,9829.0,18,4.597991568742767,2025-10-11
2024,2024-04-11,1,9829.0,15,4.7908832422048935,2025-07-11
2024,2024-04-11,1,9829.0,12,4.777913788682494,2025-04-11
2024,2024-04-11,1,9829.0,9,4.327252827104221,2025-01-11
2024,2024-04-11,1,9829.0,6,3.23722263644242,2024-10-11
2024,2024-04-11,1,9829.0,3,2.1531752512937286,2024-07-11
2024,2024-04-11,1,9829.0,0,1.1616072237065886,2024-04-11
2024,2024-04-11,1,4378.0,18,4.284787547500046,2025-10-11
2024,2024-04-11,1,4378.0,15,4.257070965326539,2025-07-11
2024,2024-04-11,1,4378.0,12,4.008007349542093,2025-04-11
2024,2024-04-11,1,4378.0,9,3.9583262911885266,2025-01-11
2024,2024-04-11,1,4378.0,6,3.3736939292504546,2024-10-11
2024,2024-04-11,1,4378.0,3,2.1009344175447,2024-07-11
2024,2024-04-11,1,4378.0,0,1.1363716609350245,2024-04-11
2024,2024-04-11,1,4285.0,18,3.3313647315129873,2025-10-11
2024,2024-04-11,1,4285.0,15,3.835741395439775,2025-07-11
2024,2024-04-11,1,4285.0,12,4.367759548855203,2025-04-11
2024,2024-04-11,1,4285.0,9,3.669181250458449,2025-01-11
2024,2024-04-11,1,4285.0,6,2.7464380837853932,2024-10-11
2024,2024-04-11,1,4285.0,3,2.0637611016005666,2024-07-11
2024,2024-04-11,1,4285.0,0,1.1836407038125705,2024-04-11
2024,2024-04-11,1,2309.0,18,5.194768825132097,2025-10-11
2024,2024-04-11,1,2309.0,15,5.404926939529734,2025-07-11
2024,2024-04-11,1,2309.0,12,4.968239597791836,2025-04-11
2024,2024-04-11,1,2309.0,9,5.017065512281003,2025-01-11
2024,2024-04-11,1,2309.0,6,3.7533819482382347,2024-10-11
2024,2024-04-11,1,2309.0,3,2.637374696176811,2024-07-11
2024,2024-04-11,1,2309.0,0,1.33842631305024,2024-04-11
2025,2025-04-19,2,7748.0,18,1.1400978161464512,2026-10-19
2025,2025-04-19,2,7748.0,15,1.036525983425903,2026-07-19
2025,2025-04-19,2,7748.0,12,0.9003541665967775,2026-04-19
2025,2025-04-19,2,7748.0,9,0.753931131649058,2026-01-19
2025,2025-04-19,2,7748.0,6,0.5943136868558775,2025-10-19
2025,2025-04-19,2,7748.0,3,0.31839010136666185,2025-07-19
2025,2025-04-19,2,7748.0,0,0.15098148859735347,2025-04-19
2024,2024-04-11,1,665.0,18,4.017391262016499,2025-10-11
2024,2024-04-11,1,665.0,15,4.222404575562901,2025-07-11
2024,2024-04-11,1,665.0,12,3.4886707625258313,2025-04-11
2024,2024-04-11,1,665.0,9,3.2883712000567242,2025-01-11
2024,2024-04-11,1,665.0,6,2.288967477883059,2024-10-11
2024,2024-04-11,1,665.0,3,1.531509923077417,2024-07-11
2024,2024-04-11,1,665.0,0,0.67258534831346,2024-04-11
2024,2024-04-11,1,7904.0,18,5.4754639508600835,2025-10-11
2024,2024-04-11,1,7904.0,15,5.078855839992771,2025-07-11
2024,2024-04-11,1,7904.0,12,5.088777346682232,2025-04-11
2024,2024-04-11,1,7904.0,9,4.054389689884758,2025-01-11
2024,2024-04-11,1,7904.0,6,3.9381802340884846,2024-10-11
2024,2024-04-11,1,7904.0,3,2.4724722543456354,2024-07-11
2024,2024-04-11,1,7904.0,0,1.2150554936048081,2024-04-11
2024,2024-04-11,1,8711.0,18,9.908398608459,2025-10-11
2024,2024-04-11,1,8711.0,15,9.456134368204948,2025-07-11
2024,2024-04-11,1,8711.0,12,9.824978155674936,2025-04-11
2024,2024-04-11,1,8711.0,9,9.38020842813249,2025-01-11
2024,2024-04-11,1,8711.0,6,8.182539817992563,2024-10-11
2024,2024-04-11,1,8711.0,3,4.489924918419521,2024-07-11
2024,2024-04-11,1,8711.0,0,2.298908818136355,2024-04-11
2024,2024-04-11,2,8711.0,18,9.091715989174473,2025-10-11
2024,2024-04-11,2,8711.0,15,8.879652044800208,2025-07-11
2024,2024-04-11,2,8711.0,12,7.587364356203853,2025-04-11
2024,2024-04-11,2,8711.0,9,6.560511022504055,2025-01-11
2024,2024-04-11,2,8711.0,6,6.063490027207949,2024-10-11
2024,2024-04-11,2,8711.0,3,4.758610899150033,2024-07-11
2024,2024-04-11,2,8711.0,0,2.3340360661172546,2024-04-11
2024,2024-04-11,1,7551.0,18,5.077318943795684,2025-10-11
2024,2024-04-11,1,7551.0,15,4.841880515367675,2025-07-11
2024,2024-04-11,1,7551.0,12,5.871962043370183,2025-04-11
2024,2024-04-11,1,7551.0,9,5.86323944931898,2025-01-11
2024,2024-04-11,1,7551.0,6,4.933866102087161,2024-10-11
2024,2024-04-11,1,7551.0,3,3.261778001714763,2024-07-11
2024,2024-04-11,1,7551.0,0,1.6625654621164292,2024-04-11
2024,2024-04-11,1,1393.0,18,12.690695994697464,2025-10-11
2024,2024-04-11,1,1393.0,15,12.060182652604471,2025-07-11
2024,2024-04-11,1,1393.0,12,11.127607371037904,2025-04-11
2024,2024-04-11,1,1393.0,9,10.532570185109694,2025-01-11
2024,2024-04-11,1,1393.0,6,8.569596408207394,2024-10-11
2024,2024-04-11,1,1393.0,3,5.454992872958626,2024-07-11
2024,2024-04-11,1,1393.0,0,2.8501366334889227,2024-04-11
2024,2024-04-11,1,4608.0,18,7.999108247043622,2025-10-11
2024,2024-04-11,1,4608.0,15,7.631445383283764,2025-07-11
2024,2024-04-11,1,4608.0,12,6.050700355479654,2025-04-11
2024,2024-04-11,1,4608.0,9,6.699659343149864,2025-01-11
2024,2024-04-11,1,4608.0,6,4.6571891258321125,2024-10-11
2024,2024-04-11,1,4608.0,3,3.328461431618171,2024-07-11
2024,2024-04-11,1,4608.0,0,1.8994725311455354,2024-04-11
2024,2024-04-12,1,9437.0,18,10.638288168615668,2025-10-12
2024,2024-04-12,1,9437.0,15,10.736197081334446,2025-07-12
2024,2024-04-12,1,9437.0,12,9.630070838914802,2025-04-12
2024,2024-04-12,1,9437.0,9,8.656400124766717,2025-01-12
2024,2024-04-12,1,9437.0,6,7.3435691194956885,2024-10-12
2024,2024-04-12,1,9437.0,3,5.110255462156458,2024-07-12
2024,2024-04-12,1,9437.0,0,3.2211590277518605,2024-04-12
2024,2024-04-12,1,6310.0,18,4.051093585513885,2025-10-12
2024,2024-04-12,1,6310.0,15,3.9050735814172857,2025-07-12
2024,2024-04-12,1,6310.0,12,3.718973681302506,2025-04-12
2024,2024-04-12,1,6310.0,9,3.8008821598006794,2025-01-12
2024,2024-04-12,1,6310.0,6,2.796542229248969,2024-10-12
2024,2024-04-12,1,6310.0,3,1.8634791125670043,2024-07-12
2024,2024-04-12,1,6310.0,0,0.9293210594586924,2024-04-12
2024,2024-04-12,1,738.0,18,4.600809905412012,2025-10-12
2024,2024-04-12,1,738.0,15,4.2728137136043935,2025-07-12
2024,2024-04-12,1,738.0,12,3.932068130428844,2025-04-12
2024,2024-04-12,1,738.0,9,4.025327677027207,2025-01-12
2024,2024-04-12,1,738.0,6,4.361385050699688,2024-10-12
2024,2024-04-12,1,738.0,3,2.5523582635481783,2024-07-12
2024,2024-04-12,1,738.0,0,1.257275734465381,2024-04-12
2024,2024-04-12,1,3499.0,18,8.775294183068535,2025-10-12
2024,2024-04-12,1,3499.0,15,9.83282085852557,2025-07-12
2024,2024-04-12,1,3499.0,12,8.227253632849333,2025-04-12
2024,2024-04-12,1,3499.0,9,8.176772421190257,2025-01-12
2024,2024-04-12,1,3499.0,6,7.164216383937036,2024-10-12
2024,2024-04-12,1,3499.0,3,4.99554285493611,2024-07-12
2024,2024-04-12,1,3499.0,0,2.5536056684892947,2024-04-12
